sentiment,text,translated
neutral,"Jumlah maksimum pemutusan hubungan kerja di Finlandia adalah 40 karyawan, perusahaan menambahkan.",True
neutral,Langkah-langkah tersebut akan segera diluncurkan dan akan diselesaikan pada kuartal pertama tahun 2010.,True
neutral,"Metsa-Botnia akan membiayai pembayaran dividen, pembayaran kembali modal dan pembelian kembali sahamnya sendiri dengan dana yang berasal dari divestasi operasi Uruguay, dan saham di Pohjolan Voima, dan dengan memanfaatkan fasilitas pembiayaan yang ada.",True
neutral,Pengiriman Metso akan mencakup garis papan berlapis lengkap dengan sistem udara terkait dan dua penggulung.,True
neutral,Transfer data seluler diperkirakan akan meningkat secara eksplosif di era LTE.,True
neutral,Sebagian besar dividen akan diberikan kepada keluarga Grimaldi.,True
neutral,"Pak Bakman juga melihat adanya opsi perluasan pada jalur Tallinn-Helisnki, namun ia menyatakan bahwa mengoperasikan jalur tersebut hanya dengan satu kapal saja tidaklah cukup.",True
positive,"Siaran Pers M-real Corporation pada 3 November pukul 10:35 M-real Corporation adalah perusahaan terbaik kedua di sektor material termasuk misalnya. perusahaan industri kehutanan dalam Carbon Disclosure Leadership Index CDLI, Nordic Report 2009.",True
neutral,"M-Real mengatakan `tidak ada dasar' untuk rumor tersebut, yang `telah beredar di pasar selama beberapa bulan. '",True
neutral,"Nastola, memangkas 14 pekerjaan 16 Februari 2010 - Perusahaan teknologi produk kayu Finlandia Raute Oyj HEL: RUTAV hari ini mengatakan bahwa mereka akan memindahkan produksi pabrik Jyvaskyla ke Nastola, Finlandia selatan, yang akan berdampak pada 14 orang.",True
neutral,Neste Shipping kemungkinan besar akan tetap berada di Finlandia karena sektor minyak dan transportasinya sangat penting untuk pasokan darurat.,True
neutral,Pendapatan investasi bersih,True
neutral,"tidak ada kompensasi atas berita, opini atau distribusinya.",True
neutral,Tidak ada rincian keuangan yang tersedia.,True
neutral,Tidak ada rincian keuangan yang diungkapkan.,True
neutral,Tidak ada rincian keuangan yang diberikan.,True
neutral,Tidak ada rincian keuangan yang dilaporkan.,True
neutral,Tidak ada lagi fasilitas pembakaran sampah yang harus dibangun.,True
neutral,"Tidak ada harga yang diberikan untuk transaksi tersebut, yang menggabungkan dua perusahaan London yang telah bekerja sama dalam sejumlah proyek termasuk pengiriman jadwal untuk jaringan kereta api National Express East Coast di Inggris.",True
neutral,Tidak ada rincian harga yang diungkapkan.,True
neutral,"Nokia mengatakan pihaknya masih memperkirakan akan menjual 150 juta lebih perangkat Symbian di tahun-tahun mendatang, memberikan indikasi bagaimana mereka mengharapkan handoff Phone 7 dapat berfungsi.",True
neutral,Nordea Bank Estonia adalah bagian dari grup keuangan terbesar di negara-negara Nordik.,True
neutral,"Dari penjualan bersih perusahaan, 38% diakuisisi di Finlandia, 21% di negara-negara Eropa lainnya, 40% di Asia, dan 1% di Amerika.",True
neutral,Para pejabat tidak mengungkapkan nilai kontraknya.,True
neutral,"Pada 1 Desember, Grimaldi mengakuisisi 1,5 juta saham dan 50,1 persen saham Finnlines.",True
neutral,"Hanya L+Ã¯Â¿Â½nnen Tehtaat yang menunjukkan kerugian, namun mereka baru mulai melakukan penyederhanaan tindakan.",True
negative,"Arus kas operasi setelah investasi berjumlah EUR 61,3 juta dibandingkan dengan EUR 75,3 juta pada periode yang sama tahun 2007 .",True
positive,Oriola-KD memperkirakan tagihannya pada tahun 2008 akan lebih tinggi dibandingkan dengan tagihan serupa pada tahun 2007 .,True
neutral,"Kalau tidak, situasinya terkendali.",True
neutral,"Pelanggan kami berasal dari negara-negara berikut: Inggris, Amerika Serikat, Spanyol, Perancis, Italia, Jerman, Cina, Hong Kong, Swedia, Norwegia, Belanda, Austria, Belgia, Swiss, Republik Ceko, Finlandia, Kanada, Rusia, Ukraina, Denmark, Irlandia, Korea Selatan dan Liechtenstein.",True
neutral,"Pelanggan kami berasal dari negara-negara berikut: Inggris, AS, Spanyol, Prancis, Italia, Jerman, Tiongkok, Swedia, Norwegia, Belanda, Austria, Belgia, Swiss, Republik Ceko, Serbia, Finlandia, Kanada, Rusia, Ukraina, Portugal, Denmark , Irlandia , Korea Selatan , Estonia dan Liechtenstein .",True
neutral,"Keahlian mendalam kami mencakup bidang energi, industri, perkotaan & mobilitas, serta air & lingkungan.",True
neutral,"Perhatian khusus diberikan pada efisiensi energi dalam konstruksi bangunan, karena bangunan tersebut dirancang untuk memenuhi persyaratan kelas energi B, dan sertifikasi LEED akan diterapkan.",True
neutral,Paychex memiliki lebih dari 100 kantor yang melayani sekitar 554.000 klien penggajian secara nasional pada tanggal 31 Mei 2009.,True
neutral,Pembayaran saham akan dilakukan pada saat pemesanan.,True
neutral,"PCS Digital Guatemala telah menggunakan sistem prabayar Tecnomen di jaringan tetap Telgua serta akses berganda pembagian kode, atau CDMA, dan sistem global untuk komunikasi seluler, atau GSM, sejak tahun 2003.",True
neutral,"Poyry adalah perusahaan konsultan dan teknik global yang berfokus pada sektor energi, industri kehutanan, dan infrastruktur & lingkungan.",True
neutral,Poyry adalah pakar global dalam bidang konsultasi dan teknik.,True
neutral,"POYRY PLC Informasi tambahan oleh : Heikki Malinen, Presiden dan CEO, Poyry PLC tel. +358 10 33 21307 Poyry adalah pakar global dalam bidang konsultasi dan teknik.",True
neutral,Pembicaraan harga berada di area Euribor plus 2 bps dan satu-satunya yang memimpin adalah Citigroup.,True
neutral,"Pengiriman produk tidak akan terganggu, kata pihak pengilangan, tanpa memberikan rincian keuangan.",True
neutral,Produksi dijadwalkan akan dimulai pada akhir April 2007 .,True
neutral,Protalix memiliki uang tunai $42 juta dan tidak ada penjualan.,True
neutral,Layanan publik juga akan tersedia.,True
neutral,"Diterbitkan oleh Globes online, berita bisnis Israel - www.globes-online.com - pada 16 November 2009 -_ Hak Cipta dari Globes Publisher Itonut 1983 Ltd. 2009",True
neutral,Ramirent Finlandia adalah unit domestik perusahaan penyewaan mesin Ramirent Oyj HEL: RMR1V.,True
neutral,Raute terdaftar di bursa Nordik di Helsinki.,True
neutral,Pendaftaran diperlukan.,True
neutral,Tautan terkait: Operasi beban dasar fleksibel Kumpulan pembangkit Wartsila32 Konversi gas Ini adalah versi pendek dari dua versi siaran pers ini.,True
neutral,"rosendal di outotec.com Eila Paatela, Wakil Presiden - Komunikasi Korporat tel. +358 20 529 2004, +358 400 817198 email eila.",True
neutral,Rentang Visual Landasan Pacu (Runway Visual Range) adalah penilaian yang dihitung terhadap jarak yang dapat dilihat pilot di landasan pacu.,True
neutral,"Pabrik pengisi daya Salcomp di India terletak di Nokia Telecom Park di negara bagian Tamil Nadu, di bagian timur India.",True
neutral,Saunalahti adalah bagian dari kelompok Elisa.,True
neutral,"kata Brian Burton, Kepala Keamanan TI, Vodafone Inggris.",True
neutral,"Penjualnya adalah Grup Elcoteq Finlandia, perusahaan jasa manufaktur elektronik terbesar di Eropa.",True
neutral,PENGUMUMAN Solteq Plc 16.12.2010 PEMBELIAN KEMBALI SAHAM 16.12.2010 Di Bursa Efek Helsinki Solteq Plc sekarang memiliki total 486.969 saham termasuk saham yang dibeli kembali pada 16.12.2010 .,True
neutral,"Beberapa pengiriman teknologi terbaru mencakup teknologi pengilangan ke Anrak Aluminium, pabrik pelet bijih besi ke Tata Steel dan pabrik sintering bijih besi ke Bhushan Steel.",True
neutral,Rapat Umum Tahunan Sponda Plc memutuskan pada tanggal 23 Maret 2005 untuk membentuk Komite Nominasi Pemegang Saham guna mempersiapkan usulan Rapat Umum Tahunan tahun 2006 mengenai komposisi Dewan Direksi dan remunerasinya.,True
neutral,"SRV juga akan membangun taman air dengan area kesehatan, restoran, dan arena es multifungsi.",True
neutral,"SSH Communications Security Corporation berkantor pusat di Helsinki, Finlandia.",True
neutral,"SSH Communications Security Corporation berkantor pusat di Helsinki, Finlandia.",True
neutral,SSH Membentuk Grup Penjualan dan Pemasaran Global Baru yang dipimpin oleh George Adams; Adams Membentuk Grup Penjualan dan Pemasaran Global untuk Mendorong Program di Seluruh Dunia yang Mendukung Solusi Keamanan Perusahaan SSH Tectia,True
neutral,Status : Setuju,True
neutral,"Steek, yang didirikan pada tahun 2002, berpusat di Bordeaux, barat daya Perancis.",True
neutral,"PENGUMUMAN PERUSAHAAN STOCKMANN plc 20 Februari 2007, pukul 13.40 Ringkasan tahunan siaran pers bursa saham dan keuangan Stockmann pada tahun 2006 tersedia di situs web perusahaan di alamat www.stockmann.com.",True
neutral,"Stora Enso, sebuah perusahaan kertas, kemasan dan produk kayu global, dan Neste Oil, sebuah perusahaan Finlandia yang bergerak di bidang penyulingan dan pemasaran minyak, telah meresmikan pabrik percontohan di Varkaus, Finlandia untuk produksi biomassa hingga cairan yang memanfaatkan residu kehutanan.",True
neutral,STUK saat ini adalah rumah layanan penuh ahli dalam masalah radiasi dan keselamatan nuklir.,True
neutral,"Sullivan mengatakan beberapa dewan `` memang melibatkan banyak pekerjaan, dan orang-orang harus dibayar atas waktu mereka. ''",True
neutral,Suomen Paikallissanomat Oy adalah bagian dari Alma Media Group dan saat ini menerbitkan 15 surat kabar lokal di seluruh Finlandia.,True
neutral,Talvivaara terdaftar di Pasar Utama Bursa Efek London dan NASDAQ OMX Helsinki dan termasuk dalam Indeks FTSE 250.,True
neutral,"Solusi pengisian daya konvergen Tecnotree mencakup fungsionalitas untuk penagihan prabayar dan pascabayar, pengisian daya dan pemeringkatan panggilan suara, panggilan video, dan lalu lintas data mentah untuk jaringan seluler dan tetap.",True
neutral,"Telecom mempunyai batasan investasi asing sebesar 74%, namun tampaknya VAS seluler tidak memiliki batasan tersebut, yang berarti Tecnomen dapat memperoleh sebanyak 96,6%.",True
neutral,Produk penguat Teleste BK Optiflex akan digunakan dalam peningkatan kapasitas berkelanjutan jaringan KDG menjadi dua arah.,True
neutral,Teleste memiliki sekitar 30 kantor di seluruh dunia dan terdaftar di Bursa Nordik di Helsinki.,True
neutral,Teleste didirikan pada tahun 1954 dan dibagi menjadi area bisnis Jaringan Kabel Broadband dan Jaringan Video.,True
neutral,"Kapal feri berkapasitas 2.500 penumpang ini akan memiliki dimensi panjang keseluruhan 185 m, panjang antar garis tegak lurus 170 m, lebar 27,70 m, dan rancangan rancangan 6,55 m.",True
neutral,"Akuisisinya tidak harus dari sektor makanan beku atau ikan, asalkan bersinergi dengan bisnis L+Ã¯Â¿Â½nnen Tehtaat lainnya.",True
neutral,Harga akuisisi tidak diungkapkan.,True
neutral,"Para pemegang saham tersebut di atas telah memberitahukan bahwa mereka akan mengusulkan kepada Rapat Umum Tahunan agar jumlah anggota Direksi adalah lima orang dan selain anggota Direksi yang sekarang, Tuan Lassi Noponen juga akan dipilih menjadi anggota Dewan Direksi. .",True
neutral,Tujuan dari sesi tanya jawab CEO adalah untuk memberikan kejelasan lebih lanjut mengenai informasi yang telah dipublikasikan sebelumnya.,True
neutral,Direksi berwenang memutuskan syarat-syarat lain dalam pengeluaran saham tersebut.,True
neutral,"Jembatan ini akan memiliki panjang 1,2 km dan terletak antara Anasmotet melalui jalan E20 dan persimpangan lalu lintas baru di Marieholm melalui jalan E45.",True
neutral,Bangunan yang masing-masing berisi sekitar 40 kondominium itu akan dibangun dalam 4 atau 5 tahap.,True
neutral,"Area bisnis beroperasi di Finlandia, Swedia, Denmark, Estonia, Latvia dan Lithuania.",True
neutral,"Pembelinya adalah pemilik real estate Propertos Oy, namun perusahaan tersebut telah sepakat untuk tidak mengungkapkan rincian keuangan kesepakatan tersebut.",True
neutral,Struktur permodalan Solidium dapat dilengkapi dengan instrumen keuangan lainnya di masa depan.,True
neutral,Kategori tersebut ditandai dengan kedewasaan dan resesi.,True
neutral,Rantai ini akan menyatukan 45-50 pusat pada akhir tahun 2008.,True
neutral,"Perusahaan ini memiliki sekitar 410 karyawan dan omset tahunan sebesar EUR65,4 juta. Vaahto Group terdaftar di Bursa Nordik di Helsinki.",True
neutral,"Perusahaan juga mencari kemungkinan untuk merelokasi personel Luumaki, sekitar 50 orang, ke pabrik UPM lainnya.",True
neutral,"Perusahaan ini menawarkan layanan penggajian, termasuk pemrosesan penggajian, administrasi pajak penggajian, dan layanan pembayaran karyawan, termasuk setoran langsung, penandatanganan cek, dan Readychex.",True
neutral,"Perusahaan menjalankan bisnisnya melalui dua segmen yang dilaporkan, termasuk Perbankan dan Jasa Investasi, dan Asuransi Non-Jiwa.",True
neutral,"Dewan direksi perusahaan telah mengusulkan dividen sebesar EUR0,12 per saham untuk tahun 2006 .",True
neutral,"Dewan direksi perusahaan akan mengusulkan dividen sebesar EUR 0,14 untuk tahun 2008 pada rapat umum tahunan.",True
neutral,"Pabrik perusahaan di Rusia akan terus memproduksi ban untuk pasar terdekatnya, sedangkan pabrik di Nokia di Finlandia akan memproduksi ban untuk pasar lain.",True
neutral,Saham perusahaan tercatat di segmen Mid Cap di NASDAQ OMX Helsinki.,True
neutral,Saham perusahaan dikutip di NASDAQ OMX Helsinki Rautaruukki Oyj: RTRKS.,True
neutral,"Anak perusahaannya di AS, Vaisala Inc., mengakuisisi Aviation Systems Maintenance, Inc ASMI, sebuah perusahaan layanan bandara yang berbasis di Kansas, AS dengan penjualan bersih lebih dari 2,6 juta USD pada tahun 2008.",True
positive,Perusahaan mengatakan bahwa mereka telah mulai menyelidiki perampingan operasinya untuk memenuhi persaingan yang semakin ketat di pasar pengisi daya telepon seluler.,True
neutral,Perusahaan kemudian mengatakan akan memfokuskan sumber dayanya pada penelitian klinis.,True
neutral,"Omset Perusahaan sebesar MEUR 27,9 pada tahun 2007 .",True
neutral,Situs web perusahaan adalah www.ahlstrom.com.,True
neutral,Perusahaan ini akan menjadi bagian dari area bisnis Solusi Video dan Broadband Teleste.,True
neutral,Perusahaan akan mempublikasikan laporan keuangan tahun 2008 pada tanggal 25 Februari 2009 .,True
neutral,Perusahaan akan merilis hasil tahun 2010 pada 11 Februari 2011 .,True
neutral,"Perusahaan akan menggunakan uang tersebut untuk pengembangan produk dan kegiatan penelitian hingga tahun 2013 di pasar utama Finlandia, Jerman, Italia dan Perancis.",True
neutral,Operasi lanjutan berarti struktur setelah restrukturisasi grup Aspocomp termasuk Aspocomp Oulu dan operasi kantor pusat.,True
neutral,"Kontrak tersebut mencakup pengiriman turnkey ke kelima bandara yang dioperasikan oleh otoritas tersebut – John F Kennedy, LaGuardia, Newark, Teterboro dan Stewart International.",True
neutral,Kontrak tersebut mencakup peralatan pabrik pemanas dan pekerjaan instalasi terkait.,True
neutral,Kontrak tersebut mencakup perbaikan 189 unit kamar mandi serta pemasangan kembali pipa air dan saluran pembuangan.,True
neutral,Kontrak tersebut terdiri dari pesanan turnkey untuk sistem RoRo untuk dua kapal pesiar RoRo yang sedang dibangun untuk Viking Line dan Tallink.,True
neutral,"Biaya kesepakatan bisa berkisar antara 70 juta hingga 90 juta euro tergantung pada hasil keuangan kedua perusahaan pada tahun 2008, kata pernyataan itu.",True
neutral,"Derek tersebut akan dipasang di dua kapal barang yang dipesan oleh pemilik kapal asal Singapura, Masterbulk.",True
neutral,Pelanggan akan memiliki akses ke paket baling-baling dan perlengkapan terintegrasi dari satu sumber.,True
neutral,Kesepakatan ini harus mendapat persetujuan dari otoritas kompetisi Norwegia.,True
neutral,Kesepakatan itu berarti sepuluh orang di tiga negara akan dipindahkan ke Tieto.,True
neutral,Kesepakatan itu tidak akan berdampak signifikan terhadap rasio ekuitas perusahaan yang mengakuisisi.,True
neutral,Pengiriman dijadwalkan pada musim panas dan musim gugur tahun 2008 .,True
neutral,"Pengembangan taman teknologi, yang akan mengkhususkan diri pada teknologi telekomunikasi dan informasi, merupakan bagian dari program negara untuk pembentukan taman teknologi untuk sektor teknologi tinggi di Rusia.",True
neutral,"Situs e-commerce dan andalannya akan dikelola oleh Marimekko North America Retail LLC, anak perusahaan yang didirikan di AS tahun lalu.",True
neutral,"Harga akhir akan ditentukan pada 14 Mei 2010, kata perusahaan yang mengakuisisi.",True
neutral,Perusahaan yang berbasis di Finlandia mengatakan akan pindah ke fasilitas seluas 260.000 kaki persegi pada bulan September.,True
neutral,"Delegasi bisnis Finlandia mencakup perwakilan dari lebih dari 20 perusahaan termasuk Nokia Corp, Finnfund, Outokumpu Oyj, OKO Bank, Alteams Oy dan Cargotec Corp..",True
neutral,Perusahaan asal Finlandia ini sedang membangun pabrik biodiesel berkapasitas 800.000 mt per tahun di Singapura.,True
neutral,"Kantor pusat perusahaan ini di Inggris berada di Rugby Road, Lutterworth.",True
neutral,Kelompok pelanggan pertama yang akan dilatih adalah pemilik toko cat dan asistennya.,True
neutral,Kontrak tahap pertama mencakup 133 toko dan 600 mesin kasir.,True
neutral,Kandungan ikan nuggetnya 85% dan ikannya berasal dari Kanada dan Finlandia.,True
